datatype	path	id	label	definition	ui_label	ui_definition	help	minValue	maxValue	minLength	maxLength	pattern	format	preferred_unit
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411324/FOODON:03411312	FOODON:03411079	durum wheat plant as food source	Very hard, translucent, light colored grain used to make semolina flour for pasta.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411324/FOODON:03411312	FOODON:03413506	einkorn plant as food source	Einkorn wheat (from German Einkorn, literally "single grain") can refer either to the wild species of wheat, Triticum boeoticum (the spelling baeoticum is also common), or to the domesticated form, Triticum monococcum.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411324/FOODON:03411312	FOODON:03413505	emmer plant as food source	Emmer wheat (Triticum dicoccum), also known as farro especially in Italy, is a low yielding, awned wheat.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411324/FOODON:03411312	FOODON:03414321	oriental wheat plant as food source	Tetraploid wheat species (28 chromosomes).										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411324/FOODON:03411312	FOODON:03412917	spelt plant as food source	Spelt (Triticum spelta) is a hexaploid species of wheat.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411324	FOODON:03411375	wild rice plant as food source	Wild rice (also called Canada rice, Indian rice, and water oats) is four species of grasses forming the genus Zizania, and the grain which can be harvested from them.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411324/FOODON:03411375	FOODON:03414245	canadian wild rice plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411324/FOODON:03411375	FOODON:03414246	manchurian wild rice plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411324/FOODON:03411375	FOODON:03414247	northern wild rice plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047	FOODON:03412063	guarana plant as food source	Guarana (Paullinia cupana, syn.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047	FOODON:03412341	job's tears plant as food source	Job's Tears, Coixseed, adlay, or adlai, is a tall grain-bearing tropical plant of the family Poaceae (grass family) native to East Asia and peninsular Malaysia but elsewhere cultivated in gardens as an annual.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047	FOODON:03411607	nut or edible seed producing plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607	FOODON:03411174	edible seed producing plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411174	FOODON:03411210	cotton plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411174/FOODON:03411210	FOODON:03413738	levant cotton plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411174/FOODON:03411210	FOODON:03413739	upland cotton plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411174	FOODON:03412524	euryale plant as food source	Seeds of prickly water-lily frequently cultivated in India and China.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411174	FOODON:03411704	jojoba plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411174	FOODON:03411216	lotus plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411174	FOODON:03414462	morrito plant as food source	*Crescentia alata* (variously called Mexican Calabash, Jicaro, Morrito, Winged Calabash) is a species in the trumpet-flower family *Bignoniaceae*, native to southern Mexico and Central America south to Costa Rica.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411174	FOODON:03414496	pangium edule plant as food source	*Pangium edule* (Indonesian: keluak or keluwak;Malay: kepayang) is a tall tree native to the mangrove swamps of Southeast Asia (Indonesia, Malaysia and Papua New Guinea).										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411174	FOODON:03411456	pumpkin plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411174	FOODON:03411548	safflower plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411174	FOODON:03411226	sesame plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411174	FOODON:03411452	soybean plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411174	FOODON:03411547	sunflower plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607	FOODON:03411213	nut producing plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213	FOODON:03411337	peanut plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213	FOODON:03411062	temperate-zone nut producing plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062	FOODON:03411272	almond plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062/FOODON:03411272	FOODON:03412721	almond, bitter (plant) as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062/FOODON:03411272	FOODON:03412720	almond, sweet (plant) as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062	FOODON:03411529	apricot plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062	FOODON:03414506	beaked hazel plant as food source	*Corylus cornuta* Marsh.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062	FOODON:03411543	beech plant as food source	Beech (Fagus) is a genus of ten species of deciduous trees in the family Fagaceae, native to temperate Europe, Asia and North America.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062/FOODON:03411543	FOODON:03414249	american beech plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062/FOODON:03411543	FOODON:03414248	european beech plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062/FOODON:03411543	FOODON:03414250	japanese beech plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062	FOODON:03411722	breadnut plant as food source	Brosimum alicastrum, the breadnut or Maya nut, is a Brosimum tree species under the Moraceae family of flowering plants, whose other genera include fig and mulberries The plant is known by a range of names in indigenous Mesoamerican and other languages, including but not limited to: ramon,ojoche, ojite, ojushte, ujushte, ujuxte, capomo, mojo, ox, iximche , masica' in Honduras 'and uje in Michoacan Mexico.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062	FOODON:03411544	chestnut plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062/FOODON:03411544	FOODON:03412416	chinese chestnut plant as food source	The Chinese Chestnut (Castanea mollissima) is a species of chestnut native to China.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062/FOODON:03411544	FOODON:03411584	european chestnut plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062/FOODON:03411544	FOODON:03412417	japanese chestnut plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062/FOODON:03411544	FOODON:03414372	japanese horse-chestnut plant as food source	*Aesculus turbinata*, common name "Japanese horse-chestnut" is native to Japan but cultivated elsewhere.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062/FOODON:03411544	FOODON:03413405	pachira plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062	FOODON:03411533	european filbert plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062	FOODON:03411260	ginkgo plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062	FOODON:03411553	hickory plant as food source	Trees in the genus Carya are commonly known as hickory, derived from the Powhatan language of Virginia.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062	FOODON:03411715	oak plant as food source	The acorn, or oak nut, is the nut of the oaks and their close relatives (genera Quercus and Lithocarpus, in the family Fagaceae).										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062	FOODON:03411320	pecan plant as food source	The pecan, Carya illinoinensis, is a species of hickory, native to south-central North America, in Mexico from Coahuila south to Jalisco and Veracruz, in the United States from southern Iowa, Illinois, Missouri, and Indiana east to western Kentucky, southwestern Ohio, North Carolina, South Carolina, and western Tennessee, south through Georgia, Alabama, Mississippi, Louisiana, Texas, Oklahoma, Arkansas, and Florida, and west into New Mexico.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062	FOODON:03411596	stone pine plant as food source	Pinus pinea has been cultivated extensively for at least 6,000 years for the edible pine nuts.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062	FOODON:03411290	walnut plant as food source	Juglans is a plant genus of the family Juglandaceae, the seeds of which are known as walnuts.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062/FOODON:03411290	FOODON:03411071	black walnut plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062/FOODON:03411290	FOODON:03411453	butternut plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062/FOODON:03411290	FOODON:03412616	chinese walnut plant as food source	Juglans mandshurica, the Manchurian walnut, is a deciduous tree of the genus Juglans (section Cardiocaryon), native to the Eastern Asiatic Region (China, Russian Far East, North Korea and South Korea).										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411062/FOODON:03411290	FOODON:03411130	english walnut plant as food source	Juglans regia, the Persian walnut, English walnut, or especially in Great Britain, Common walnut, is an Old World walnut tree species native to the region stretching from the Balkans eastward to the Himalayas and southwest China.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213	FOODON:03411022	tropical or subtropical nut producing plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411022	FOODON:03411463	brazil nut plant as food source	The Brazil nut (Bertholletia excelsa) is a South American tree in the family Lecythidaceae, and also the name of the tree's commercially harvested edible seed.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411022	FOODON:03411221	cashew plant as food source	The cashew is a tree in the family Anacardiaceae.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411022	FOODON:03411536	coconut palm plant as food source	The coconut palm, Cocos nucifera, is a member of the family Arecaceae (palm family).										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411022	FOODON:03413390	java-almond plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411022	FOODON:03411451	macadamia plant as food source	Macadamia is a genus of nine species of flowering plants in the family *Proteaceae*, with a disjunct distribution native to eastern Australia (seven species), New Caledonia (one species *M.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411022	FOODON:03412517	oriental cashew plant as food source	Semecarpus anacardium is a native of India, found in the outer Himalayas to Coromandel Coast.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411022	FOODON:03411289	pili tree as food source	The Pili nut (Canarium ovatum), one of 600 species in the family Burseraceae, is native to Malesia.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411022	FOODON:03411416	pistachio plant as food source	The pistachio, Pistacia vera in the Anacardiaceae family, is a small tree originally from Persia (Iran), which now can also be found in to regions of Syria, Lebanon, Turkey, Greece, Kyrgyzstan, Turkmenistan, India, Pakistan, Egypt, Sicily and possibly Afghanistan (especially in the provinces of Samangan and Badghis).										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411022	FOODON:03413436	sapucaia-nut plant as food source	The Lecythidaceae comprise a family of about 20 genera and 250-300 species of woody plants native to tropical South America and Madagascar.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03411047/FOODON:03411607/FOODON:03411213/FOODON:03411022	FOODON:03413437	tropical almond plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347	FOODON:03413357	plant according to family as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357	FOODON:03414302	allium species as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03414302	FOODON:03411294	chive plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03414302/FOODON:03411294	FOODON:03412419	chinese chive plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03414302	FOODON:03412355	cipollini plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03414302	FOODON:03411233	garlic plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03414302	FOODON:03413486	great-headed garlic plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03414302	FOODON:03413442	kurrat plant as food source	*Allium ampeloprasum* is a member of the onion genus *Allium.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03414302	FOODON:03411308	leek plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03414302/FOODON:03411308	FOODON:03413716	broadleaf wild leek plant as food source	Allium ampeloprasum is a member of the onion genus Allium, in the family Alliaceae (Liliaceae).										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03414302	FOODON:03411300	onion plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03414302/FOODON:03411300	FOODON:03414324	canadian onion plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03414302/FOODON:03411300	FOODON:03413417	chinese onion plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03414302/FOODON:03411300	FOODON:03413748	red onion plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03414302/FOODON:03411300	FOODON:03411538	shallot plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03414302/FOODON:03411300	FOODON:03414323	silverskin onion plant as food source	The silverskin onion is a small variety of the onion, *Allium cepa* L.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03414302/FOODON:03411300	FOODON:03413721	sweet onion plant as food source	Sweet onion is a variety of onion that is not pungent.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03414302/FOODON:03411300	FOODON:03412418	welsh onion plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03414302/FOODON:03411300	FOODON:03414314	yellow onion plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03414302	FOODON:03411478	scallion plant as food source	Scallions - also known as green onions, spring onions, salad onions, green shallots, onion sticks, long onions, baby onions, precious onions, yard onions, gibbons, or syboes - are the edible plants of various *Allium* species, all of which are "onion-like", having hollow green leaves and lacking a fully developed root bulb.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03414302	FOODON:03413487	tree onion plant as food source	Tree onions, also commonly called top onions or Egyptian onions, are a strong-growing onion with a bunch of bulblets where a normal onion would have flowers.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357	FOODON:03413372	brassica species as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372	FOODON:03412077	bok choy plant as food source	Chinese cabbage (Brassica rapa, subspecies pekinensis and chinensis) can refer to two distinct varieties (see below) of Chinese leaf vegetables used often in Chinese cuisine.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372	FOODON:03411443	broccoli plant as food source	Broccoli is a plant in the cabbage family, whose large flower head is used as a vegetable.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372/FOODON:03411443	FOODON:03412600	broccoflower plant as food source	A hybrid cross between broccoli and cauliflower having milder taste than cauliflower and a light green color.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372	FOODON:03411611	brussels sprout plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372	FOODON:03411406	cabbage plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372/FOODON:03411406	FOODON:03412456	pak kard plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372/FOODON:03411406	FOODON:03413355	pointed headed cabbage plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372/FOODON:03411406	FOODON:03412072	red cabbage plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372/FOODON:03411406	FOODON:03412415	savoy cabbage plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372/FOODON:03411406	FOODON:03412071	white cabbage plant as food source	White cabbage (*Brassica oleracea* convar.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372	FOODON:03411094	cauliflower plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372/FOODON:03411094	FOODON:03412600	broccoflower plant as food source	A hybrid cross between broccoli and cauliflower having milder taste than cauliflower and a light green color.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372	FOODON:03412421	chinese kale plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372	FOODON:03411051	chinese or celery cabbage plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372	FOODON:03414514	choy sum plant as food source	Choy sum or choi sum also known as the Chinese Flowering Cabbage, literally means vegetable heart in Cantonese if directly translated.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372	FOODON:03411281	kale plant as food source	Kale (also called Borecole) is a form of cabbage (*Brassica oleracea* Acephala Group) in which the central leaves do not form a head.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372/FOODON:03411281	FOODON:03411385	collard plant as food source	Collard greens are various loose-leafed cultivars of *Brassica oleracea* (Acephala Group), the same species as cabbage and broccoli.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372/FOODON:03411281	FOODON:03413376	curly kale plant as food source	Kale or borecole is a form of cabbage (*Brassica oleracea* Acephala Group), green or purple, in which the central leaves do not form a head.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372/FOODON:03411281	FOODON:03413375	marrow-stem kale plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372/FOODON:03411281	FOODON:03414322	tronchuda kale plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372/FOODON:03411281	FOODON:03411171	turnip greens plant as food source	turnip greens = turnip tops = turnip salad = Hanover greens.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372/FOODON:03411281/FOODON:03411171	FOODON:03413373	komatsuma plant as food source	Komatsuna (*Brassica rapa* var.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372	FOODON:03411369	kohlrabi plant as food source											
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372	FOODON:03412069	mustard plant as food source	Mustards are several plant species in the genera *Brassica* and *Sinapis* whose small mustard seeds are used as a spice and, by grinding and mixing them with water, vinegar or other liquids, are turned into the condiment known as mustard or prepared mustard.										
xmls:anyURI	/GENEPIO:0002106/GENEPIO:0001533/FOODON:03411564/FOODON:03411347/FOODON:03413357/FOODON:03413372/FOODON:03412069	FOODON:03411127	black mustard plant as food source											
